childtaxa_id,childtaxa_name,childtaxa_rank,parent,parent_rank,source
339594,Peyssonnelia meridionalis,species,Peyssonnelia,genus,ncbi
339593,Peyssonnelia rosenvingii,species,Peyssonnelia,genus,ncbi
339592,Peyssonnelia armorica,species,Peyssonnelia,genus,ncbi
339591,Peyssonnelia rumoiana,species,Peyssonnelia,genus,ncbi
339590,Peyssonnelia harveyana,species,Peyssonnelia,genus,ncbi
339589,Peyssonnelia distenta,species,Peyssonnelia,genus,ncbi
339588,Peyssonnelia inamoena,species,Peyssonnelia,genus,ncbi
650598,Phacelocarpus neurymenioides,species,Phacelocarpus,genus,ncbi
508188,Phacelocarpus sessilis,species,Phacelocarpus,genus,ncbi
40405,Phacelocarpus tortuosus,species,Phacelocarpus,genus,ncbi
35198,Phacelocarpus peperocarpos,species,Phacelocarpus,genus,ncbi
158739,Phitymophora linearis,species,Phitymophora,genus,ncbi
158712,Phitymophora amansioides,species,Phitymophora,genus,ncbi
881579,Phycodrys franiae,species,Phycodrys,genus,ncbi
881577,Phycodrys adamsiae,species,Phycodrys,genus,ncbi
881576,Phycodrys novae-zelandiae,species,Phycodrys,genus,ncbi
881575,Phycodrys antarctica,species,Phycodrys,genus,ncbi
881574,Phycodrys austrogeorgica,species,Phycodrys,genus,ncbi
881573,Phycodrys fimbriata,species,Phycodrys,genus,ncbi
158653,Phycodrys radicosa,species,Phycodrys,genus,ncbi
158652,Phycodrys quercifolia,species,Phycodrys,genus,ncbi
158651,Phycodrys ovifolia,species,Phycodrys,genus,ncbi
136796,Phycodrys setchellii,species,Phycodrys,genus,ncbi
136795,Phycodrys isabelliae,species,Phycodrys,genus,ncbi
35161,Phycodrys rubens,species,Phycodrys,genus,ncbi
1550582,Phyllophora sicula,species,Phyllophora,genus,ncbi
765015,Phyllophora cf. antarctica,species,Phyllophora,genus,ncbi
508189,Phyllophora pseudoceranoides,species,Phyllophora,genus,ncbi
207667,Phyllophora herediae,species,Phyllophora,genus,ncbi
38517,Phyllophora antarctica,species,Phyllophora,genus,ncbi
38510,Phyllophora ahnfeltioides,species,Phyllophora,genus,ncbi
29239,Phyllophora crispa,species,Phyllophora,genus,ncbi
244126,Pihiella liagoraciphila,species,Pihiella,genus,ncbi
142518,Pikea californica,species,Pikea,genus,ncbi
367118,Pinnatiphycus menouana,species,Pinnatiphycus,genus,ncbi
1293582,Placentophora colensoi,species,Placentophora,genus,ncbi
998131,Platoma ardreanum,species,Platoma,genus,ncbi
239162,Platoma chrysymenioides,species,Platoma,genus,ncbi
197838,Platoma cf. cyclocolpa,species,Platoma,genus,ncbi
197837,Platoma cyclocolpa,species,Platoma,genus,ncbi
158656,Platyclinia taylorii,species,Platyclinia,genus,ncbi
189640,Platysiphonia victoriae,species,Platysiphonia,genus,ncbi
645537,Pleonosporium vancouverianum,species,Pleonosporium,genus,ncbi
645536,Pleonosporium squarrosum,species,Pleonosporium,genus,ncbi
645535,Pleonosporium abysicola,species,Pleonosporium,genus,ncbi
536604,Pleonosporium caribaeum,species,Pleonosporium,genus,ncbi
460887,Pleonosporium mexicanum,species,Pleonosporium,genus,ncbi
121064,Pleurostichidium falkenbergii,species,Pleurostichidium,genus,ncbi
35206,Plocamiocolax pulvinata,species,Plocamiocolax,genus,ncbi
1561943,Plocamium brasiliense,species,Plocamium,genus,ncbi
993420,Plocamium cf. angustum 4 GWS-2011,species,Plocamium,genus,ncbi
993399,Plocamium cf. cartilagineum NZ 3 GWS-2011,species,Plocamium,genus,ncbi
993398,Plocamium cf. cartilagineum NZ 2 GWS-2011,species,Plocamium,genus,ncbi
993397,Plocamium cf. cartilagineum NZ 1 GWS-2011,species,Plocamium,genus,ncbi
993396,Plocamium cf. pacificum 1 GWS-2011,species,Plocamium,genus,ncbi
993391,Plocamium cf. telfairiae 2 GWS-2011,species,Plocamium,genus,ncbi
993390,Plocamium cf. telfairiae 1 GWS-2011,species,Plocamium,genus,ncbi
993389,Plocamium cf. leptophyllum 2 GWS-2011,species,Plocamium,genus,ncbi
993388,Plocamium cf. leptophyllum 1 GWS-2011,species,Plocamium,genus,ncbi
993387,Plocamium cf. cirrhosum 2 GWS-2011,species,Plocamium,genus,ncbi
993386,Plocamium cf. cirrhosum 1 GWS-2011,species,Plocamium,genus,ncbi
993050,Plocamium cf. angustum 3 GWS-2011,species,Plocamium,genus,ncbi
993049,Plocamium cf. angustum NZ 2 GWS-2011,species,Plocamium,genus,ncbi
993048,Plocamium cf. angustum 1 GWS-2011,species,Plocamium,genus,ncbi
993033,Plocamium suhrii,species,Plocamium,genus,ncbi
993032,Plocamium raphelisianum,species,Plocamium,genus,ncbi
993031,Plocamium microcladioides,species,Plocamium,genus,ncbi
993030,Plocamium lyngbyanum,species,Plocamium,genus,ncbi
993029,Plocamium fimbriatum,species,Plocamium,genus,ncbi
993028,Plocamium dilatatum,species,Plocamium,genus,ncbi
439554,Plocamium sandvicense,species,Plocamium,genus,ncbi
321259,Plocamium pacificum,species,Plocamium,genus,ncbi
321258,Plocamium preissianum,species,Plocamium,genus,ncbi
321257,Plocamium leptophyllum,species,Plocamium,genus,ncbi
321256,Plocamium hamatum,species,Plocamium,genus,ncbi
321255,Plocamium cirrhosum,species,Plocamium,genus,ncbi
321254,Plocamium nanum,species,Plocamium,genus,ncbi
321253,Plocamium subtile,species,Plocamium,genus,ncbi
309167,Plocamium maggsiae,species,Plocamium,genus,ncbi
257610,Plocamium mertensii,species,Plocamium,genus,ncbi
223160,Plocamium serrulatum,species,Plocamium,genus,ncbi
223159,Plocamium recurvatum,species,Plocamium,genus,ncbi
223158,Plocamium ovicornis,species,Plocamium,genus,ncbi
42794,Plocamium violaceum,species,Plocamium,genus,ncbi
42793,Plocamium patagiatum,species,Plocamium,genus,ncbi
41698,Plocamium oregonum,species,Plocamium,genus,ncbi
38523,Plocamium cornutum,species,Plocamium,genus,ncbi
38522,Plocamium telfairiae,species,Plocamium,genus,ncbi
38521,Plocamium coleorhiza,species,Plocamium,genus,ncbi
35204,Plocamium angustum,species,Plocamium,genus,ncbi
31452,Plocamium cartilagineum,species,Plocamium,genus,ncbi
189642,Plumaria plumosa,species,Plumaria,genus,ncbi
158658,Pollexfenia liaoii,species,Pollexfenia,genus,ncbi
1233104,Polycoelia laciniata,species,Polycoelia,genus,ncbi
31461,Polyides rotundus,species,Polyides,genus,ncbi
881580,Polyneura japonica,species,Polyneura,genus,ncbi
136797,Polyneura bonnemaisonii,species,Polyneura,genus,ncbi
31391,Polyneura latissima,species,Polyneura,genus,ncbi
158660,Polyneuropsis stolonifera,species,Polyneuropsis,genus,ncbi
214834,Polyopes tosaensis,species,Polyopes,genus,ncbi
214833,Polyopes hakalauensis,species,Polyopes,genus,ncbi
194518,Polyopes tasmanicus,species,Polyopes,genus,ncbi
194517,Polyopes lancifolius,species,Polyopes,genus,ncbi
194516,Polyopes prolifer,species,Polyopes,genus,ncbi
164058,Polyopes tenuis,species,Polyopes,genus,ncbi
151738,Polyopes polyideoides,species,Polyopes,genus,ncbi
151737,Polyopes constrictus,species,Polyopes,genus,ncbi
1583041,Polysiphonia hendryi,species,Polysiphonia,genus,ncbi
1572004,Polysiphonia dokdoensis,species,Polysiphonia,genus,ncbi
1538366,Polysiphonia ulleungensis,species,Polysiphonia,genus,ncbi
1424646,Polysiphonia devoniensis,species,Polysiphonia,genus,ncbi
1424637,Polysiphonia caespitosa,species,Polysiphonia,genus,ncbi
1271553,Polysiphonia tripinnata,species,Polysiphonia,genus,ncbi
1262398,Polysiphonia foetidissima,species,Polysiphonia,genus,ncbi
1261576,Polysiphonia polyspora,species,Polysiphonia,genus,ncbi
1240994,Polysiphonia arctica,species,Polysiphonia,genus,ncbi
1005973,Polysiphonia hemisphaerica,species,Polysiphonia,genus,ncbi
945054,Polysiphonia isogona,species,Polysiphonia,genus,ncbi
945027,Polysiphonia sertularioides-3,species,Polysiphonia,genus,ncbi
945026,Polysiphonia sertularioides-2,species,Polysiphonia,genus,ncbi
945025,Polysiphonia sertularioides-1,species,Polysiphonia,genus,ncbi
945024,Polysiphonia pseudovillum,species,Polysiphonia,genus,ncbi
945023,Polysiphonia pernacola,species,Polysiphonia,genus,ncbi
945022,Polysiphonia pentamera,species,Polysiphonia,genus,ncbi
945020,Polysiphonia macrocarpa,species,Polysiphonia,genus,ncbi
945019,Polysiphonia homoia,species,Polysiphonia,genus,ncbi
945018,Polysiphonia havanensis sensu Borgesen,species,Polysiphonia,genus,ncbi
945006,Polysiphonia binneyi,species,Polysiphonia,genus,ncbi
945005,Polysiphonia bajacali,species,Polysiphonia,genus,ncbi
945003,Polysiphonia anomala,species,Polysiphonia,genus,ncbi
717899,Polysiphonia schneideri,species,Polysiphonia,genus,ncbi
717897,Polysiphonia constricta,species,Polysiphonia,genus,ncbi
717896,Polysiphonia aterrima,species,Polysiphonia,genus,ncbi
524168,Polysiphonia breviarticulata,species,Polysiphonia,genus,ncbi
524167,Polysiphonia atlantica,species,Polysiphonia,genus,ncbi
335259,Polysiphonia senticulosa,species,Polysiphonia,genus,ncbi
290689,Polysiphonia muelleriana,species,Polysiphonia,genus,ncbi
257861,Polysiphonia paniculosa,species,Polysiphonia,genus,ncbi
257860,Polysiphonia scopulorum,species,Polysiphonia,genus,ncbi
228259,Polysiphonia howei,species,Polysiphonia,genus,ncbi
173546,Polysiphonia virgata,species,Polysiphonia,genus,ncbi
173545,Polysiphonia stricta,species,Polysiphonia,genus,ncbi
173544,Polysiphonia pacifica,species,Polysiphonia,genus,ncbi
173543,Polysiphonia nigra,species,Polysiphonia,genus,ncbi
173542,Polysiphonia morrowii,species,Polysiphonia,genus,ncbi
173541,Polysiphonia fucoides,species,Polysiphonia,genus,ncbi
159760,Polysiphonia strictissima,species,Polysiphonia,genus,ncbi
159759,Polysiphonia simplex,species,Polysiphonia,genus,ncbi
159757,Polysiphonia forfex,species,Polysiphonia,genus,ncbi
159756,Polysiphonia fibrillosa,species,Polysiphonia,genus,ncbi
159755,Polysiphonia fibrata,species,Polysiphonia,genus,ncbi
159753,Polysiphonia elongata,species,Polysiphonia,genus,ncbi
159752,Polysiphonia denudata,species,Polysiphonia,genus,ncbi
159751,Polysiphonia brodiei,species,Polysiphonia,genus,ncbi
159750,Polysiphonia akkeshiensis,species,Polysiphonia,genus,ncbi
65404,Polysiphonia urceolata,species,Polysiphonia,genus,ncbi
2805,Polysiphonia boldii,species,Polysiphonia,genus,ncbi
339604,Polystrata dura,species,Polystrata,genus,ncbi
339603,Polystrata fosliei,species,Polystrata,genus,ncbi
524187,Polyzonia elegans,species,Polyzonia,genus,ncbi
1249611,Portieria cf. hornemannii V32 FL-2012,species,Portieria,genus,ncbi
1249610,Portieria cf. hornemannii V31 FL-2012,species,Portieria,genus,ncbi
1249609,Portieria cf. hornemannii V27 FL-2012,species,Portieria,genus,ncbi
1249608,Portieria cf. hornemannii V26 FL-2012,species,Portieria,genus,ncbi
1249607,Portieria cf. hornemannii V1E FL-2012,species,Portieria,genus,ncbi
1249606,Portieria cf. hornemannii V1D FL-2012,species,Portieria,genus,ncbi
1249605,Portieria cf. hornemannii V1C FL-2012,species,Portieria,genus,ncbi
1249604,Portieria cf. hornemannii V1B FL-2012,species,Portieria,genus,ncbi
1249603,Portieria cf. hornemannii V1A FL-2012,species,Portieria,genus,ncbi
1249602,Portieria cf. hornemannii SP3 FL-2012,species,Portieria,genus,ncbi
1249601,Portieria cf. hornemannii S7 FL-2012,species,Portieria,genus,ncbi
1249600,Portieria cf. hornemannii S6 FL-2012,species,Portieria,genus,ncbi
1249599,Portieria cf. hornemannii S40 FL-2012,species,Portieria,genus,ncbi
1249598,Portieria cf. hornemannii S39 FL-2012,species,Portieria,genus,ncbi
1249597,Portieria cf. hornemannii S36 FL-2012,species,Portieria,genus,ncbi
1249596,Portieria cf. hornemannii S2 FL-2012,species,Portieria,genus,ncbi
1249595,Portieria cf. hornemannii B8 FL-2012,species,Portieria,genus,ncbi
1249594,Portieria cf. hornemannii B5 FL-2012,species,Portieria,genus,ncbi
1249593,Portieria cf. hornemannii B38 FL-2012,species,Portieria,genus,ncbi
1249592,Portieria cf. hornemannii B35 FL-2012,species,Portieria,genus,ncbi
1249591,Portieria cf. hornemannii B34 FL-2012,species,Portieria,genus,ncbi
1249590,Portieria cf. hornemannii B33 FL-2012,species,Portieria,genus,ncbi
1249589,Portieria cf. hornemannii B21 FL-2012,species,Portieria,genus,ncbi
508190,Portieria tripinnata,species,Portieria,genus,ncbi
128534,Portieria hornemanii,species,Portieria,genus,ncbi
31464,Portieria japonica,species,Portieria,genus,ncbi
693504,Predaea goffiana,species,Predaea,genus,ncbi
508192,Predaea laciniosa,species,Predaea,genus,ncbi
239165,Predaea pusilla,species,Predaea,genus,ncbi
239147,Predaea feldmannii,species,Predaea,genus,ncbi
197842,Predaea weldii,species,Predaea,genus,ncbi
197841,Predaea kraftiana,species,Predaea,genus,ncbi
197840,Predaea aurora,species,Predaea,genus,ncbi
1582954,Prionitis simplex,species,Prionitis,genus,ncbi
469967,Prionitis sternbergii,species,Prionitis,genus,ncbi
468945,Prionitis jubata,species,Prionitis,genus,ncbi
459857,Prionitis linearis,species,Prionitis,genus,ncbi
313581,Prionitis nodifera,species,Prionitis,genus,ncbi
159590,Prionitis schmitziana,species,Prionitis,genus,ncbi
159589,Prionitis ramosissima,species,Prionitis,genus,ncbi
159588,Prionitis patens,species,Prionitis,genus,ncbi
159587,Prionitis elata,species,Prionitis,genus,ncbi
159586,Prionitis divaricata,species,Prionitis,genus,ncbi
159585,Prionitis crispata,species,Prionitis,genus,ncbi
159584,Prionitis cornea,species,Prionitis,genus,ncbi
128579,Prionitis filiformis,species,Prionitis,genus,ncbi
128578,Prionitis decipiens,species,Prionitis,genus,ncbi
31458,Prionitis lyallii,species,Prionitis,genus,ncbi
31457,Prionitis lanceolata,species,Prionitis,genus,ncbi
155558,Protokuetzingia australasica,species,Protokuetzingia,genus,ncbi
681551,Psaromenia berggrenii,species,Psaromenia,genus,ncbi
748684,Pseudohalopeltis tasmanensis,species,Pseudohalopeltis,genus,ncbi
158663,Pseudophycodrys pulcherrima,species,Pseudophycodrys,genus,ncbi
158662,Pseudophycodrys phyllophora,species,Pseudophycodrys,genus,ncbi
1267907,Pseudopolyides furcellarioides,species,Pseudopolyides,genus,ncbi
643655,Psilosiphon scoparius,species,Psilosiphon,genus,ncbi
320444,Psilothallia dentata,species,Psilothallia,genus,ncbi
756391,Pterochondria woodii,species,Pterochondria,genus,ncbi
1785970,Pterocladia rectangularis,species,Pterocladia,genus,ncbi
31408,Pterocladia lucida,species,Pterocladia,genus,ncbi
28860,Pterocladiella melanoidea,species,Pterocladia,genus,ncbi
1265826,Pterocladiella phangiae,species,Pterocladiella,genus,ncbi
1265825,Pterocladiella megasporangia,species,Pterocladiella,genus,ncbi
947988,Pterocladiella tenuis,species,Pterocladiella,genus,ncbi
436071,Pterocladiella caespitosa,species,Pterocladiella,genus,ncbi
436069,Pterocladiella psammophila,species,Pterocladiella,genus,ncbi
143009,Pterocladiella beachiae,species,Pterocladiella,genus,ncbi
143008,Pterocladiella bartlettii,species,Pterocladiella,genus,ncbi
102631,Pterocladiella nana,species,Pterocladiella,genus,ncbi
102630,Pterocladiella caloglossoides,species,Pterocladiella,genus,ncbi
102628,Pterocladiella caerulescens,species,Pterocladiella,genus,ncbi
70838,Pterocladiella capillacea,species,Pterocladiella,genus,ncbi
1882493,Pterosiphonia stangeri,species,Pterosiphonia,genus,ncbi
1882488,Pterosiphonia spinifera,species,Pterosiphonia,genus,ncbi
1620465,Pterosiphonia tanakae,species,Pterosiphonia,genus,ncbi
1563184,Pterosiphonia hamata,species,Pterosiphonia,genus,ncbi
1424640,Pterosiphonia parasitica,species,Pterosiphonia,genus,ncbi
1261578,Pterosiphonia pennata,species,Pterosiphonia,genus,ncbi
1261577,Pterosiphonia ardreana,species,Pterosiphonia,genus,ncbi
884090,Pterosiphonia cloiophylla,species,Pterosiphonia,genus,ncbi
884089,Pterosiphonia complanata,species,Pterosiphonia,genus,ncbi
756395,Pterosiphonia gracilis,species,Pterosiphonia,genus,ncbi
756394,Pterosiphonia bipinnata,species,Pterosiphonia,genus,ncbi
756393,Pterosiphonia dendroidea,species,Pterosiphonia,genus,ncbi
1550583,Pterothamnion crispum,species,Pterothamnion,genus,ncbi
710544,Pterothamnion pectinatum,species,Pterothamnion,genus,ncbi
179283,Pterothamnion yezoense,species,Pterothamnion,genus,ncbi
173464,Pterothamnion villosum,species,Pterothamnion,genus,ncbi
173462,Pterothamnion plumula,species,Pterothamnion,genus,ncbi
332483,Ptilocladia pulchra,species,Ptilocladia,genus,ncbi
257542,Ptilonia australasica,species,Ptilonia,genus,ncbi
38529,Ptilonia magellanica,species,Ptilonia,genus,ncbi
1785967,Ptilophora scalaramosa,species,Ptilophora,genus,ncbi
238785,Ptilophora coppejansii,species,Ptilophora,genus,ncbi
238474,Ptilophora leliaertii,species,Ptilophora,genus,ncbi
210421,Ptilophora mediterranea,species,Ptilophora,genus,ncbi
210420,Ptilophora rhodoptera,species,Ptilophora,genus,ncbi
210419,Ptilophora pterocladioides,species,Ptilophora,genus,ncbi
210418,Ptilophora hildebrandtii,species,Ptilophora,genus,ncbi
143014,Ptilophora prolifera,species,Ptilophora,genus,ncbi
143011,Ptilophora scalarimosa,species,Ptilophora,genus,ncbi
143010,Ptilophora diversifolia,species,Ptilophora,genus,ncbi
37205,Ptilophora subcostata,species,Ptilophora,genus,ncbi
37204,Ptilophora pinnatifida,species,Ptilophora,genus,ncbi
536605,Ptilota hannafordii,species,Ptilota,genus,ncbi
320442,Ptilota phacelocarpoides,species,Ptilota,genus,ncbi
207917,Ptilota gunneri,species,Ptilota,genus,ncbi
153248,Ptilota filicina,species,Ptilota,genus,ncbi
110475,Ptilota serrata,species,Ptilota,genus,ncbi
1498216,Ptilothamnion sphaericum,species,Ptilothamnion,genus,ncbi
756398,Ptilothamnionopsis lejolisea,species,Ptilothamnionopsis,genus,ncbi
1037066,Pugetia sanguinea,species,Pugetia,genus,ncbi
1037065,Pugetia cryptica,species,Pugetia,genus,ncbi
217493,Pugetia chilensis,species,Pugetia,genus,ncbi
217487,Pugetia fragilissima,species,Pugetia,genus,ncbi
421747,Reinboldiella warburgii,species,Reinboldiella,genus,ncbi
218451,Reinboldiella schmitziana,species,Reinboldiella,genus,ncbi
1398152,Reptataxis rhizophora,species,Reptataxis,genus,ncbi
367044,Reticulocaulis mucosissimus,species,Reticulocaulis,genus,ncbi
257557,Rhabdonia verticillata,species,Rhabdonia,genus,ncbi
88424,Rhabdonia coccinea,species,Rhabdonia,genus,ncbi
88419,Rhabdonia clavigera,species,Rhabdonia,genus,ncbi
508195,Rhizophyllis pacifica,species,Rhizophyllis,genus,ncbi
979663,Rhizopogonia asperata,species,Rhizopogonia,genus,ncbi
745925,Rhodachlya hawaiiana,species,Rhodachlya,genus,ncbi
498767,Rhodachlya madagascarensis,species,Rhodachlya,genus,ncbi
189644,Rhodocallis elegans,species,Rhodocallis,genus,ncbi
173034,Rhodochorton tenue,species,Rhodochorton,genus,ncbi
39576,Rhodochorton purpureum,species,Rhodochorton,genus,ncbi
173034,Rhodochorton tenue,species,Rhodochorton,genus,ncbi
39576,Rhodochorton purpureum,species,Rhodochorton,genus,ncbi
67958,Rhododraparnaldia oregonica,species,Rhododraparnaldia,genus,ncbi
29241,Rhodoglossum gigartinoides,species,Rhodoglossum,genus,ncbi
998137,Rhodolachne decussata,species,Rhodolachne,genus,ncbi
1240996,Rhodomela lycopodioides,species,Rhodomela,genus,ncbi
35163,Rhodomela confervoides,species,Rhodomela,genus,ncbi
702331,Rhodonematella subimmersa,species,Rhodonematella,genus,ncbi
1819322,Rhodopeltis australis,species,Rhodopeltis,genus,ncbi
40404,Rhodopeltis borealis,species,Rhodopeltis,genus,ncbi
1609944,Rhodophyllis parasitica,species,Rhodophyllis,genus,ncbi
257578,Rhodophyllis multipartita,species,Rhodophyllis,genus,ncbi
164319,Rhodophyllis volans,species,Rhodophyllis,genus,ncbi
163342,Rhodophyllis reptans,species,Rhodophyllis,genus,ncbi
163341,Rhodophyllis membranacea,species,Rhodophyllis,genus,ncbi
163331,Rhodophyllis divaricata,species,Rhodophyllis,genus,ncbi
702327,Rhodophysema kjellmanii,species,Rhodophysema,genus,ncbi
700714,Rhodophysema minus,species,Rhodophysema,genus,ncbi
519114,Rhodophysema georgei,species,Rhodophysema,genus,ncbi
39578,Rhodophysema elegans,species,Rhodophysema,genus,ncbi
189646,Rhodoptilum plumosum,species,Rhodoptilum,genus,ncbi
39581,Rhodothamniella floridula,species,Rhodothamniella,genus,ncbi
1848266,Rhodymenia novazelandica,species,Rhodymenia,genus,ncbi
748686,Rhodymenia wilsonis,species,Rhodymenia,genus,ncbi
748685,Rhodymenia novahollandica,species,Rhodymenia,genus,ncbi
748569,Rhodymenia leptophylla 2 LH,species,Rhodymenia,genus,ncbi
748568,Rhodymenia leptophylla 1 Tas,species,Rhodymenia,genus,ncbi
748562,Rhodymenia cuneata,species,Rhodymenia,genus,ncbi
748559,Rhodymenia californica,species,Rhodymenia,genus,ncbi
748557,Rhodymenia obtusa,species,Rhodymenia,genus,ncbi
748556,Rhodymenia prolificans,species,Rhodymenia,genus,ncbi
551844,Rhodymenia divaricata,species,Rhodymenia,genus,ncbi
522299,Rhodymenia delicatula,species,Rhodymenia,genus,ncbi
515840,Rhodymenia holmesii,species,Rhodymenia,genus,ncbi
397053,Rhodymenia intricata,species,Rhodymenia,genus,ncbi
367059,Rhodymenia ardissonei,species,Rhodymenia,genus,ncbi
239155,Rhodymenia skottsbergii,species,Rhodymenia,genus,ncbi
220757,Rhodymenia corallina,species,Rhodymenia,genus,ncbi
105598,Rhodymenia leptophylla,species,Rhodymenia,genus,ncbi
81588,Rhodymenia stenoglossa,species,Rhodymenia,genus,ncbi
41701,Rhodymenia pacifica,species,Rhodymenia,genus,ncbi
31502,Rhodymenia pseudopalmata,species,Rhodymenia,genus,ncbi
42797,Rhodymeniocolax botryoides,species,Rhodymeniocolax,genus,ncbi
508197,Riquetophycus polypus,species,Riquetophycus,genus,ncbi
257596,Rissoella verruculosa,species,Rissoella,genus,ncbi
702329,Rubrointrusa membranacea,species,Rubrointrusa,genus,ncbi
228264,Rytiphlaea tinctoria,species,Rytiphlaea,genus,ncbi
217478,Salishia firma,species,Salishia,genus,ncbi
1077308,Sarcodia grandifolia,species,Sarcodia,genus,ncbi
367058,Sarcodia ciliata,species,Sarcodia,genus,ncbi
173445,Sarcodia antarctica,species,Sarcodia,genus,ncbi
128535,Sarcodia marginata,species,Sarcodia,genus,ncbi
40398,Sarcodia flabellata,species,Sarcodia,genus,ncbi
40394,Sarcodia ceylanica,species,Sarcodia,genus,ncbi
40393,Sarcodia dentata,species,Sarcodia,genus,ncbi
38558,Sarcodia montagneana,species,Sarcodia,genus,ncbi
38401,Sarcodiotheca furcata,species,Sarcodiotheca,genus,ncbi
31447,Sarcodiotheca gaudichaudii,species,Sarcodiotheca,genus,ncbi
158665,Sarcomenia delesserioides,species,Sarcomenia,genus,ncbi
88421,Sarconema filiforme,species,Sarconema,genus,ncbi
341003,Sarcothalia lanceata,species,Sarcothalia,genus,ncbi
168272,Sarcothalia papillosa,species,Sarcothalia,genus,ncbi
95361,Sarcothalia crassifolia,species,Sarcothalia,genus,ncbi
95360,Sarcothalia circumcincta,species,Sarcothalia,genus,ncbi
95359,Sarcothalia ancistroclada,species,Sarcothalia,genus,ncbi
35190,Sarcothalia decipiens,species,Sarcothalia,genus,ncbi
29246,Sarcothalia stiriata,species,Sarcothalia,genus,ncbi
29245,Sarcothalia scutellata,species,Sarcothalia,genus,ncbi
29244,Sarcothalia livida,species,Sarcothalia,genus,ncbi
29243,Sarcothalia crispata,species,Sarcothalia,genus,ncbi
326251,Scagelia occidentale,species,Scagelia,genus,ncbi
1583061,Schimmelmannia plumosa,species,Schimmelmannia,genus,ncbi
173468,Schimmelmannia schousboei,species,Schimmelmannia,genus,ncbi
158672,Schizoseris multinervis,species,Schizoseris,genus,ncbi
158671,Schizoseris liaoii,species,Schizoseris,genus,ncbi
158670,Schizoseris griffithsia,species,Schizoseris,genus,ncbi
158669,Schizoseris dichotoma,species,Schizoseris,genus,ncbi
158668,Schizoseris davisii,species,Schizoseris,genus,ncbi
158667,Schizoseris condensata,species,Schizoseris,genus,ncbi
508198,Schizymenia apoda,species,Schizymenia,genus,ncbi
38372,Schizymenia pacifica,species,Schizymenia,genus,ncbi
38371,Schizymenia novae-zelandiae,species,Schizymenia,genus,ncbi
38370,Schizymenia japonica,species,Schizymenia,genus,ncbi
38369,Schizymenia obovata,species,Schizymenia,genus,ncbi
38368,Schizymenia dubyi,species,Schizymenia,genus,ncbi
257600,Schmitziella endophloea,species,Schmitziella,genus,ncbi
257600,Schmitziella endophloea,species,Schmitziella,genus,ncbi
38512,Schottera nicaeensis,species,Schottera,genus,ncbi
1798821,Sciadophycus stellatus,species,Sciadophycus,genus,ncbi
1653388,Scinaia pseudojaponica,species,Scinaia,genus,ncbi
1653387,Scinaia chinensis,species,Scinaia,genus,ncbi
998139,Scinaia hormoides,species,Scinaia,genus,ncbi
998138,Scinaia furcata,species,Scinaia,genus,ncbi
935655,Scinaia complanata,species,Scinaia,genus,ncbi
912070,Scinaia forcellata,species,Scinaia,genus,ncbi
908970,Scinaia interrupta,species,Scinaia,genus,ncbi
382344,Scinaia okamurae,species,Scinaia,genus,ncbi
382343,Scinaia latifrons,species,Scinaia,genus,ncbi
268583,Scinaia confusa,species,Scinaia,genus,ncbi
332500,Sciurothamnion stegengae,species,Sciurothamnion,genus,ncbi
239161,Sebdenia integra,species,Sebdenia,genus,ncbi
173446,Sebdenia flabellulata,species,Sebdenia,genus,ncbi
42024,Sebdenia flabellata,species,Sebdenia,genus,ncbi
38378,Sebdenia monardiana,species,Sebdenia,genus,ncbi
536607,Seirospora seirosperma,species,Seirospora,genus,ncbi
332498,Seirospora viridis,species,Seirospora,genus,ncbi
193184,Seirospora interrupta,species,Seirospora,genus,ncbi
406723,Semnocarpa corynephora,species,Semnocarpa,genus,ncbi
81615,Semnocarpa minuta,species,Semnocarpa,genus,ncbi
1884865,Setacea atro-brasiliensis,species,Setacea,genus,ncbi
1884864,Setacea atra,species,Setacea,genus,ncbi
1866309,Setacea puiggariana,species,Setacea,genus,ncbi
1486663,Sheathia meridionale,species,Sheathia,genus,ncbi
1486654,Sheathia americana,species,Sheathia,genus,ncbi
1486651,Sheathia grandis,species,Sheathia,genus,ncbi
1486650,Sheathia exigua,species,Sheathia,genus,ncbi
1486647,Sheathia boryana,species,Sheathia,genus,ncbi
1486646,Sheathia involuta,species,Sheathia,genus,ncbi
373125,Sheathia heterocortica,species,Sheathia,genus,ncbi
373124,Sheathia confusa,species,Sheathia,genus,ncbi
340433,Sheathia arcuata,species,Sheathia,genus,ncbi
536609,Shepleya wattsii,species,Shepleya,genus,ncbi
1088696,Sinotubimorpha ramosissima,species,Sinotubimorpha,genus,ncbi
1088695,Sinotubimorpha qingdaoensis,species,Sinotubimorpha,genus,ncbi
1088694,Sinotubimorpha guangdongensis,species,Sinotubimorpha,genus,ncbi
1088693,Sinotubimorpha claviformis,species,Sinotubimorpha,genus,ncbi
1146888,Sirodotia goebelii,species,Sirodotia,genus,ncbi
386631,Sirodotia delicatula,species,Sirodotia,genus,ncbi
99590,Sirodotia tenuissima,species,Sirodotia,genus,ncbi
67914,Sirodotia suecica,species,Sirodotia,genus,ncbi
67913,Sirodotia huillensis,species,Sirodotia,genus,ncbi
88412,Solieria robusta,species,Solieria,genus,ncbi
88411,Solieria chordalis,species,Solieria,genus,ncbi
38515,Solieria pacifica,species,Solieria,genus,ncbi
